sbj	rsp	eye	sta	rt
s16	1	EC	old	2.710200e+03
s16	0	EC	new	4.152200e+03
s16	1	EC	new	2.965400e+03
s16	0	EC	new	2.504400e+03
s16	0	EC	new	2.941600e+03
s16	0	EC	new	2.489700e+03
s16	1	EC	old	1.405900e+03
s16	0	EC	old	3.489900e+03
s16	1	EC	old	3.737100e+03
s16	0	EC	new	2.980100e+03
s16	1	EC	old	2.262300e+03
s16	1	EC	old	1.340400e+03
s16	1	EC	old	3.365500e+03
s16	0	EC	old	4.570700e+03
s16	1	EC	new	2.314800e+03
s16	1	EC	new	1.815900e+03
s16	1	EC	old	3080
s16	0	EC	old	2.475200e+03
s16	0	EC	old	2.011200e+03
s16	1	EC	new	2.041400e+03
s16	1	EC	old	1.987400e+03
s16	1	EC	new	1.313600e+03
s16	1	EC	new	1.645700e+03
s16	1	EC	new	3.410800e+03
s16	0	EO	old	1.948700e+03
s16	0	EO	old	1.975900e+03
s16	0	EO	new	4642
s16	1	EO	old	1.016100e+03
s16	0	EO	new	1.583300e+03
s16	1	EO	new	1.146300e+03
s16	1	EO	old	3.829500e+03
s16	1	EO	old	1.208600e+03
s16	1	EO	old	1.644700e+03
s16	1	EO	old	1.316800e+03
s16	0	EO	new	1362
s16	0	EO	new	1.345100e+03
s16	0	EO	new	3.221200e+03
s16	0	EO	new	3.978300e+03
s16	1	EO	old	1.129400e+03
s16	1	EO	new	1.124600e+03
s16	0	EO	new	2.552600e+03
s16	0	EO	old	8.978000e+02
s16	0	EO	new	1.596900e+03
s16	1	EO	old	3652
s16	1	EO	new	2.223100e+03
s16	1	EO	new	3.503300e+03
s16	1	EO	new	3.031300e+03
s16	1	EO	new	1.903500e+03
s16	0	EO	old	3.251500e+03
s16	1	EO	new	3.487700e+03
s16	0	EO	new	2.343900e+03
s16	0	EO	new	1844
s16	1	EO	new	2.613100e+03
s16	1	EO	new	3.165200e+03
s16	1	EO	new	3.410400e+03
s16	1	EO	old	1.733400e+03
s16	0	EO	new	3.982600e+03
s16	1	EO	new	3.161600e+03
s16	0	EO	old	4.741800e+03
s16	1	EO	new	4.340900e+03
s16	0	EO	old	1178
s16	1	EO	old	2.453100e+03
s16	1	EO	new	3.136200e+03
s16	1	EO	old	2.006400e+03
s16	0	EO	old	2.529500e+03
s16	1	EO	old	3.601600e+03
s16	0	EO	new	2.690700e+03
s16	1	EO	new	2.217900e+03
s16	1	EO	new	3.273900e+03
s16	0	EO	old	3.340100e+03
s16	0	EO	old	1.756200e+03
s16	0	EO	new	1.719300e+03
s16	0	EO	new	2.974400e+03
s16	1	EO	new	1.674600e+03
s16	0	EO	new	2.485600e+03
s16	0	EO	new	1.247800e+03
s16	1	EO	old	1.090800e+03
s16	1	EO	new	1548
s16	1	EO	new	8.951000e+02
s16	0	EO	new	3.400200e+03
s16	1	EO	old	1.003400e+03
s16	1	EO	new	2.089400e+03
s16	0	EO	old	1.683500e+03
s16	1	EO	new	2.731700e+03
s16	1	EO	new	1.478800e+03
s16	1	EO	new	3.137900e+03
s16	1	EO	old	1.360100e+03
s16	1	EO	new	1.490100e+03
s16	1	EO	new	1.608300e+03
s16	1	EO	new	1.495400e+03
s16	1	EO	old	7.875000e+02
s16	1	EO	old	1.255600e+03
s16	1	EO	new	2.756800e+03
s16	1	EO	old	3.784800e+03
s16	0	EO	old	2613
s16	1	EO	new	3367
s16	0	EO	old	3.654200e+03
s16	1	EO	new	2.303400e+03
s16	0	EO	old	3.333400e+03
s16	1	EO	old	2.095600e+03
s16	1	EO	old	1.572700e+03
s16	1	EO	new	3.135800e+03
s16	1	EO	new	2.306900e+03
s16	1	EO	old	1.149100e+03
s16	1	EO	old	1.450100e+03
s16	1	EO	old	3.580300e+03
s16	1	EO	new	2.279400e+03
s16	1	EO	old	1.706500e+03
s16	0	EO	new	1.786700e+03
s16	1	EO	old	2.048700e+03
s16	1	EO	new	2.787900e+03
s16	1	EO	new	3642
s16	0	EO	new	4.056100e+03
s16	1	EO	new	2.432200e+03
s16	1	EO	old	2.450400e+03
s16	1	EO	new	3.345400e+03
s16	0	EO	new	2.932600e+03
s16	1	EO	new	2.478700e+03
s16	0	EO	old	3.422800e+03
s16	1	EO	old	2242
s16	0	EO	new	1.877100e+03
s16	0	EO	new	2.214200e+03
s16	1	EO	old	1.428300e+03
s16	1	EO	old	1.139400e+03
s18	1	EC	old	1.348600e+03
s18	0	EC	old	1.535800e+03
s18	1	EC	old	8.747000e+02
s18	1	EC	old	1.153900e+03
s18	1	EC	old	2.331100e+03
s18	0	EC	new	1.337100e+03
s18	1	EC	old	9.983000e+02
s18	1	EC	new	1.662400e+03
s18	1	EC	new	1.503600e+03
s18	1	EC	new	1.150600e+03
s18	0	EC	new	1.399700e+03
s18	1	EC	old	1.104800e+03
s18	0	EC	new	1014
s18	1	EC	old	2145
s18	1	EC	new	2.613200e+03
s18	1	EC	old	1.198400e+03
s18	1	EC	new	2.104500e+03
s18	1	EC	old	1.629600e+03
s18	1	EC	old	1.007600e+03
s18	1	EC	new	1.032800e+03
s18	1	EC	old	1.230900e+03
s18	1	EC	new	1.642100e+03
s18	0	EC	old	1.485100e+03
s18	1	EC	new	2.213300e+03
s18	0	EC	old	2.391400e+03
s18	1	EC	old	1.305600e+03
s18	1	EC	new	1.507700e+03
s18	1	EC	new	2.078700e+03
s18	1	EC	old	9.499000e+02
s18	1	EC	old	1427
s18	1	EC	new	1.196200e+03
s18	1	EC	new	1.622300e+03
s18	1	EC	old	1.772300e+03
s18	0	EC	new	2.158400e+03
s18	1	EC	old	1.885600e+03
s18	1	EC	new	4.170700e+03
s18	1	EC	new	9.218000e+02
s18	1	EC	old	1087
s18	1	EC	new	1.006200e+03
s18	0	EC	new	3.173200e+03
s18	1	EC	new	1.163300e+03
s18	0	EC	new	1.112500e+03
s18	1	EC	new	2.064500e+03
s18	1	EC	new	3.026600e+03
s18	0	EC	old	2.709700e+03
s18	1	EC	old	2.281900e+03
s18	1	EC	new	1680
s18	0	EC	old	1.285200e+03
s18	1	EC	new	8.452000e+02
s18	1	EC	old	1.337400e+03
s18	0	EO	new	2.150200e+03
s18	1	EO	old	8.603000e+02
s18	1	EO	new	1.676400e+03
s18	1	EO	old	9.185000e+02
s18	1	EO	new	1.100600e+03
s18	1	EO	old	1.064600e+03
s18	1	EO	old	1.029800e+03
s18	1	EO	old	2.057900e+03
s18	1	EO	old	8.681000e+02
s18	1	EO	new	1.166200e+03
s18	0	EO	old	1.204300e+03
s18	1	EO	new	1.172500e+03
s18	1	EO	new	1.384500e+03
s18	1	EO	old	8.427000e+02
s18	0	EO	new	2.097800e+03
s18	1	EO	old	9.789000e+02
s18	1	EO	old	974
s18	0	EO	old	1.487100e+03
s18	1	EO	new	1.078300e+03
s18	1	EO	new	1.159400e+03
s18	1	EO	new	2.429500e+03
s18	1	EO	old	7.606000e+02
s18	0	EO	new	1.225800e+03
s18	1	EO	new	2.623800e+03
s18	1	EO	old	2296
s18	1	EO	old	2.513100e+03
s18	1	EO	new	1.025200e+03
s18	1	EO	old	1.018300e+03
s18	1	EO	old	2.437400e+03
s18	1	EO	new	2.595600e+03
s18	1	EO	new	1.007700e+03
s18	0	EO	new	3.675700e+03
s18	1	EO	old	1.340900e+03
s18	1	EO	new	2.391100e+03
s18	0	EO	new	1.000000e-01
s18	1	EO	new	8.673000e+02
s18	1	EO	old	7.704000e+02
s18	1	EO	new	1.441500e+03
s18	1	EO	old	1.071600e+03
s18	1	EO	old	1.157800e+03
s18	0	EO	old	2.148800e+03
s18	0	EO	new	1695
s18	1	EO	old	2.048200e+03
s18	1	EO	new	2.166200e+03
s18	1	EO	new	1.043400e+03
s18	1	EO	new	2.253400e+03
s18	1	EO	new	1.249500e+03
s18	1	EO	new	1.532700e+03
s18	1	EO	old	1.185800e+03
s18	0	EO	new	1.000000e-01
s18	0	EC	new	2.978500e+03
s18	1	EC	new	1.493600e+03
s18	1	EC	old	9.817000e+02
s18	1	EC	new	1.423800e+03
s18	1	EC	new	2415
s18	1	EC	old	7.311000e+02
s18	1	EC	new	1.066200e+03
s18	1	EC	old	1.389300e+03
s18	1	EC	old	1.560500e+03
s18	1	EC	old	2.226500e+03
s18	1	EC	new	1.435700e+03
s18	1	EC	new	9.568000e+02
s18	0	EC	new	8.809000e+02
s18	0	EC	new	2090
s18	1	EC	old	1.483200e+03
s18	0	EC	old	2.066300e+03
s18	0	EC	new	1.081300e+03
s18	1	EC	new	2.778500e+03
s18	1	EC	new	1.282600e+03
s18	0	EC	new	2.078700e+03
s18	1	EC	old	7.399000e+02
s18	1	EC	old	1150
s18	0	EC	old	3621
s18	1	EC	new	3.099200e+03
s18	1	EC	new	1.992300e+03
s18	1	EC	old	1.193400e+03
s18	0	EC	old	1.522600e+03
s18	1	EC	old	1.904700e+03
s18	1	EC	new	1.479900e+03
s18	1	EC	new	1.053900e+03
s18	1	EC	new	2.819100e+03
s18	0	EC	new	2.529100e+03
s18	1	EC	old	7.853000e+02
s18	1	EC	old	2.855300e+03
s18	1	EC	old	2.819500e+03
s18	1	EC	old	9.186000e+02
s18	1	EC	new	8.817000e+02
s18	1	EC	new	1.027800e+03
s18	1	EC	new	1123
s18	1	EC	old	1.164100e+03
s18	1	EC	new	1.840200e+03
s18	1	EC	new	2.549400e+03
s18	1	EC	new	1.633500e+03
s18	1	EC	old	2.557600e+03
s18	0	EC	new	1.000000e-01
s18	1	EC	old	9.309000e+02
s18	1	EC	old	929
s18	1	EC	new	3.438100e+03
s18	1	EC	old	3.879100e+03
s18	1	EC	new	3.784300e+03
s18	1	EO	new	1.209500e+03
s18	0	EO	old	1.589600e+03
s18	1	EO	old	9.598000e+02
s18	1	EO	new	1.384800e+03
s18	0	EO	old	1119
s18	1	EO	new	1.178100e+03
s18	1	EO	old	9.102000e+02
s18	1	EO	old	1.222300e+03
s18	0	EO	old	2.138400e+03
s18	0	EO	new	2.142500e+03
s18	1	EO	old	1.001700e+03
s18	1	EO	new	8.597000e+02
s18	1	EO	new	9.249000e+02
s18	1	EO	new	1192
s18	0	EO	old	8.861000e+02
s18	0	EO	old	2.067300e+03
s18	0	EO	new	7.373000e+02
s18	1	EO	new	1.807500e+03
s18	1	EO	old	1.088600e+03
s18	1	EO	new	1.156700e+03
s18	1	EO	old	2.288800e+03
s18	1	EO	old	715
s18	1	EO	new	2946
s18	1	EO	old	1.768200e+03
s18	1	EO	old	1.059300e+03
s18	1	EO	new	1.805400e+03
s18	0	EO	new	1.671500e+03
s18	1	EO	old	1.822600e+03
s18	1	EO	new	1.453800e+03
s18	1	EO	new	9.569000e+02
s18	1	EO	new	860
s18	1	EO	old	9.521000e+02
s18	1	EO	new	3.397200e+03
s18	0	EO	new	1.547300e+03
s18	1	EO	old	1.885500e+03
s18	1	EO	old	1.559500e+03
s18	1	EO	old	8.877000e+02
s18	0	EO	new	1.189700e+03
s18	1	EO	old	1.006900e+03
s18	0	EO	new	1.816100e+03
s18	1	EO	old	1.699300e+03
s18	1	EO	new	1.949100e+03
s18	1	EO	new	2.083400e+03
s18	1	EO	old	1.389500e+03
s18	1	EO	new	2.923600e+03
s18	0	EO	old	3.326800e+03
s18	1	EO	old	2.179900e+03
s18	1	EO	new	2.049100e+03
s18	0	EO	new	1.986100e+03
s18	1	EO	new	2.065300e+03
s18	1	EC	old	1235
s18	1	EC	new	1246
s18	1	EC	new	1.091300e+03
s18	1	EC	new	2.346300e+03
s18	1	EC	old	6.664000e+02
s18	0	EC	new	1.532600e+03
s18	0	EC	old	1.843700e+03
s18	1	EC	old	1.026700e+03
s18	1	EC	new	966
s18	1	EC	old	1.771100e+03
s18	1	EC	new	1.435200e+03
s18	1	EC	old	1.016300e+03
s18	1	EC	old	1.290400e+03
s18	0	EC	new	1.569500e+03
s18	1	EC	new	3.451500e+03
s18	1	EC	old	1.882800e+03
s18	0	EC	new	2.249800e+03
s18	1	EC	new	1405
s18	1	EC	old	4.763200e+03
s18	0	EC	old	1.355200e+03
s18	1	EC	new	1.394400e+03
s18	1	EC	old	9.765000e+02
s18	1	EC	new	1.058600e+03
s18	0	EC	old	1.365700e+03
s18	1	EC	old	1.066800e+03
s18	1	EC	old	1.481900e+03
s18	0	EC	old	2.158200e+03
s18	0	EC	new	1.029100e+03
s18	1	EC	old	8.603000e+02
s18	1	EC	old	2.611300e+03
s18	0	EC	old	6.925000e+02
s18	0	EC	new	1.389700e+03
s18	1	EC	old	1.341700e+03
s18	1	EC	old	8.929000e+02
s18	1	EC	new	993
s18	0	EC	new	1.974100e+03
s18	1	EC	new	1.438200e+03
s18	1	EC	new	2.380400e+03
s18	0	EC	new	2.036500e+03
s18	0	EC	old	1.804600e+03
s18	1	EC	new	1.411800e+03
s18	1	EC	new	9.518000e+02
s18	1	EC	old	996
s18	0	EC	new	1.887200e+03
s18	1	EC	new	3.135200e+03
s18	0	EC	old	6.143000e+02
s18	1	EC	new	9.344000e+02
s18	1	EC	new	1.165600e+03
s18	0	EC	old	1.402700e+03
s18	0	EC	new	8.738000e+02
s18	0	EC	old	8.252000e+02
s18	1	EC	new	7.683000e+02
s18	0	EC	old	9.343000e+02
s18	1	EC	old	1.832500e+03
s18	1	EC	old	1.209700e+03
s18	0	EC	new	1.966700e+03
s18	1	EC	new	9.259000e+02
s18	1	EC	new	1828
s18	0	EC	new	2.699100e+03
s18	1	EC	new	2.412200e+03
s18	1	EC	old	1.794400e+03
s18	1	EC	new	1.540500e+03
s18	0	EC	old	1.378600e+03
s18	1	EC	new	1.089700e+03
s18	1	EC	old	1.765800e+03
s18	1	EC	old	912
s18	0	EC	new	2.684100e+03
s18	0	EC	old	2.366300e+03
s18	1	EC	old	8.013000e+02
s18	1	EC	new	1.321400e+03
s18	1	EC	new	1.564500e+03
s18	1	EC	new	1.155700e+03
s18	1	EC	old	1.260700e+03
s18	1	EC	new	1.588900e+03
s18	1	EC	old	1165
s18	1	EC	old	1.068100e+03
s18	1	EC	old	1.855200e+03
s18	1	EC	old	1.241400e+03
s18	0	EC	new	2.000000e-01
s18	1	EC	old	1.891600e+03
s18	1	EC	old	2.198700e+03
s18	1	EC	old	9.428000e+02
s18	0	EC	new	2775
s18	0	EC	old	1.073200e+03
s18	1	EC	old	1.216200e+03
s18	0	EC	new	1.000300e+03
s18	0	EC	new	1.798400e+03
s18	0	EC	new	2.018500e+03
s18	1	EC	old	2.577700e+03
s18	0	EC	old	1.108900e+03
s18	0	EC	old	1.523900e+03
s18	1	EC	new	885
s18	1	EC	old	1.413100e+03
s18	1	EC	new	2.734300e+03
s18	1	EC	new	1.942400e+03
s18	1	EC	new	1.689500e+03
s18	1	EC	old	1.020600e+03
s18	1	EC	new	8.268000e+02
s18	0	EC	old	2.150800e+03
s18	1	EC	new	1275
s18	1	EO	new	9.987000e+02
s18	0	EO	old	9.879000e+02
s18	0	EO	new	1279
s18	1	EO	old	8.242000e+02
s18	0	EO	new	1.708300e+03
s18	1	EO	new	1.463400e+03
s18	1	EO	old	8.476000e+02
s18	0	EO	new	1.530600e+03
s18	1	EO	old	2.821700e+03
s18	1	EO	old	1.189800e+03
s18	1	EO	old	848
s18	1	EO	old	1219
s18	1	EO	old	8.802000e+02
s18	1	EO	old	1.229400e+03
s18	1	EO	old	9.715000e+02
s18	1	EO	new	1.236600e+03
s18	1	EO	old	1.394600e+03
s18	1	EO	new	1.629800e+03
s18	1	EO	old	8.869000e+02
s18	1	EO	old	1.032100e+03
s18	1	EO	new	8.461000e+02
s18	1	EO	new	2.106300e+03
s18	1	EO	new	1.004300e+03
s18	1	EO	new	2.120500e+03
s18	0	EO	old	1.939700e+03
s18	0	EO	old	1.056700e+03
s18	1	EO	old	1.291900e+03
s18	1	EO	old	1165
s18	1	EO	new	2.480100e+03
s18	1	EO	new	2.900300e+03
s18	0	EO	old	6.944000e+02
s18	1	EO	old	1.353400e+03
s18	0	EO	new	2.229600e+03
s18	0	EO	old	9.956000e+02
s18	1	EO	new	1.068800e+03
s18	0	EO	old	2.627900e+03
s18	0	EO	old	2.009100e+03
s18	1	EO	old	1.359200e+03
s18	1	EO	new	1.411300e+03
s18	0	EO	new	4.345400e+03
s18	1	EO	new	1.438500e+03
s18	1	EO	old	1.764700e+03
s18	1	EO	old	8.437000e+02
s18	1	EO	new	9.319000e+02
s18	1	EO	new	3.822900e+03
s18	0	EO	old	7.931000e+02
s18	1	EO	new	1.158100e+03
s18	0	EO	new	2.106400e+03
s18	1	EO	old	1.128400e+03
s18	1	EO	new	2.193600e+03
s18	1	EO	old	9.738000e+02
s18	1	EO	old	874
s18	1	EO	old	876
s18	0	EO	old	8.452000e+02
s18	1	EO	new	9.493000e+02
s18	1	EO	old	6.874000e+02
s18	1	EO	old	9.686000e+02
s18	0	EO	old	1.373700e+03
s18	1	EO	new	1.592800e+03
s18	1	EO	new	3.147900e+03
s18	1	EO	new	1253
s18	1	EO	new	2.892100e+03
s18	1	EO	old	6.343000e+02
s18	0	EO	old	2.388300e+03
s18	1	EO	new	1.101500e+03
s18	1	EO	new	1.379600e+03
s18	1	EO	old	1.177700e+03
s18	0	EO	new	1.098800e+03
s18	0	EO	old	1922
s18	1	EO	old	1.069100e+03
s18	1	EO	new	3.280200e+03
s18	0	EO	old	8.923000e+02
s18	1	EO	new	1.694300e+03
s18	1	EO	new	9.736000e+02
s18	0	EO	old	1.220600e+03
s18	1	EO	old	1.007800e+03
s18	1	EO	old	1.032900e+03
s18	1	EO	new	1.732100e+03
s18	0	EO	new	1.000000e-01
s18	1	EO	old	1.500300e+03
s18	0	EO	new	1.745500e+03
s18	1	EO	old	2.862400e+03
s18	0	EO	old	1.463700e+03
s18	1	EO	old	1.770800e+03
s18	1	EO	old	2.246900e+03
s18	1	EO	old	8.299000e+02
s18	1	EO	new	1.301100e+03
s18	0	EO	old	2.023200e+03
s18	1	EO	old	8.043000e+02
s18	0	EO	old	2.039400e+03
s18	0	EO	new	8.826000e+02
s18	1	EO	new	1.098700e+03
s18	0	EO	new	1.154800e+03
s18	1	EO	new	2691
s18	0	EO	new	1.000000e-01
s18	0	EO	new	1.642200e+03
s18	0	EO	new	1.246300e+03
s18	1	EO	old	2.984400e+03
s18	1	EO	old	7.555000e+02
s18	0	EO	new	1.254600e+03
s19	1	EC	old	1533
s19	0	EC	old	2.659100e+03
s19	1	EC	old	1.138200e+03
s19	1	EC	old	2.950400e+03
s19	1	EC	old	1.209500e+03
s19	0	EC	new	9.166000e+02
s19	1	EC	old	1.027700e+03
s19	1	EC	new	9.828000e+02
s19	1	EC	new	1840
s19	1	EC	new	1766
s19	1	EC	old	9.752000e+02
s19	1	EC	old	1.409300e+03
s19	1	EC	old	8.334000e+02
s19	1	EC	old	7.995000e+02
s19	1	EC	new	2.384600e+03
s19	1	EC	old	2.349800e+03
s19	1	EC	new	8.959000e+02
s19	1	EC	old	824
s19	1	EC	old	6.511000e+02
s19	1	EC	new	7.713000e+02
s19	1	EC	old	9.455000e+02
s19	1	EC	new	6.275000e+02
s19	0	EC	old	4.350600e+03
s19	1	EC	new	8.687000e+02
s19	1	EC	new	2.216800e+03
s19	1	EC	old	9.209000e+02
s19	0	EC	old	1998
s19	1	EC	new	1.075200e+03
s19	1	EC	old	6.223000e+02
s19	1	EC	old	7.214000e+02
s19	1	EC	new	2.155600e+03
s19	1	EC	new	9.666000e+02
s19	0	EC	new	2.039800e+03
s19	0	EC	new	2.102900e+03
s19	1	EC	old	3093
s19	0	EC	old	1.801100e+03
s19	1	EC	new	8.013000e+02
s19	1	EC	old	1.471300e+03
s19	1	EC	new	8.925000e+02
s19	1	EC	old	2.207600e+03
s19	1	EC	new	7.387000e+02
s19	0	EC	new	9.509000e+02
s19	1	EC	new	773
s19	1	EC	new	8.421000e+02
s19	1	EC	new	1.137200e+03
s19	1	EC	old	7.373000e+02
s19	1	EC	new	7.394000e+02
s19	1	EC	new	1.011600e+03
s19	1	EC	new	7.806000e+02
s19	1	EC	old	7.868000e+02
s19	1	EO	old	1.214100e+03
s19	0	EO	new	2.670100e+03
s19	0	EO	old	1.158200e+03
s19	1	EO	old	7.354000e+02
s19	1	EO	new	8.335000e+02
s19	1	EO	old	1.771600e+03
s19	1	EO	old	1.005700e+03
s19	0	EO	new	1.578900e+03
s19	1	EO	old	6.109000e+02
s19	1	EO	new	3.262100e+03
s19	0	EO	old	8.232000e+02
s19	1	EO	new	1.241300e+03
s19	0	EO	old	2.289400e+03
s19	1	EO	old	8.396000e+02
s19	1	EO	old	7.827000e+02
s19	0	EO	new	1.308800e+03
s19	1	EO	old	1761
s19	1	EO	new	997
s19	1	EO	new	8.162000e+02
s19	1	EO	new	1.374300e+03
s19	1	EO	new	1.660400e+03
s19	1	EO	old	7.865000e+02
s19	1	EO	old	1.070600e+03
s19	1	EO	new	9.177000e+02
s19	1	EO	old	1.161900e+03
s19	1	EO	old	2.439900e+03
s19	1	EO	new	9.141000e+02
s19	1	EO	old	5.313000e+02
s19	0	EO	new	1.116300e+03
s19	0	EO	old	2.410500e+03
s19	1	EO	new	9.776000e+02
s19	1	EO	old	1.261700e+03
s19	1	EO	old	2.372700e+03
s19	1	EO	new	1569
s19	1	EO	new	1118
s19	1	EO	new	7.942000e+02
s19	1	EO	old	6.652000e+02
s19	1	EO	new	1.828400e+03
s19	1	EO	old	8.795000e+02
s19	1	EO	old	8.196000e+02
s19	1	EO	new	1.698800e+03
s19	0	EO	new	3.629800e+03
s19	1	EO	old	741
s19	1	EO	new	9.191000e+02
s19	1	EO	new	7.683000e+02
s19	1	EO	new	9.264000e+02
s19	1	EO	new	7.735000e+02
s19	1	EO	new	9.535000e+02
s19	1	EO	old	7.067000e+02
s19	1	EO	new	8.198000e+02
s19	0	EC	new	2.713400e+03
s19	1	EC	new	7.526000e+02
s19	0	EC	new	3.385600e+03
s19	1	EC	new	2.444800e+03
s19	1	EC	new	8.659000e+02
s19	1	EC	old	656
s19	1	EC	new	8.961000e+02
s19	0	EC	new	1.608300e+03
s19	1	EC	old	7.373000e+02
s19	1	EC	old	9.505000e+02
s19	1	EC	new	1.311600e+03
s19	1	EC	new	9.567000e+02
s19	1	EC	old	1.989800e+03
s19	0	EC	new	1204
s19	0	EC	new	1.969100e+03
s19	1	EC	new	9.502000e+02
s19	1	EC	old	2.342300e+03
s19	1	EC	new	8.204000e+02
s19	1	EC	new	8.376000e+02
s19	1	EC	old	8.606000e+02
s19	1	EC	old	7.348000e+02
s19	1	EC	old	6.109000e+02
s19	0	EC	old	1523
s19	1	EC	new	1.022100e+03
s19	1	EC	new	2.729200e+03
s19	1	EC	old	9.784000e+02
s19	1	EC	new	1.251500e+03
s19	0	EC	new	1.148700e+03
s19	1	EC	new	1.540700e+03
s19	1	EC	new	970
s19	1	EC	new	1.118900e+03
s19	1	EC	old	1.746100e+03
s19	0	EC	new	3.177100e+03
s19	1	EC	old	7.433000e+02
s19	0	EC	new	8.964000e+02
s19	1	EC	old	7.666000e+02
s19	1	EC	new	7.756000e+02
s19	1	EC	new	1.305800e+03
s19	1	EC	new	1.391900e+03
s19	1	EC	old	1163
s19	1	EC	new	1.418200e+03
s19	1	EC	new	1.588200e+03
s19	1	EC	new	9.734000e+02
s19	0	EC	new	7.795000e+02
s19	1	EC	new	9.436000e+02
s19	1	EC	old	1.105700e+03
s19	1	EC	old	1.004900e+03
s19	1	EC	new	8.769000e+02
s19	0	EC	new	1.232100e+03
s19	1	EC	new	9.722000e+02
s19	1	EO	new	2.050400e+03
s19	1	EO	new	8.286000e+02
s19	1	EO	old	6.786000e+02
s19	1	EO	new	9.038000e+02
s19	1	EO	new	9.369000e+02
s19	0	EO	old	1143
s19	1	EO	old	1.174100e+03
s19	1	EO	old	7.902000e+02
s19	1	EO	new	1.213400e+03
s19	0	EO	new	2.577500e+03
s19	0	EO	new	2.354500e+03
s19	1	EO	new	7.627000e+02
s19	1	EO	new	9.479000e+02
s19	1	EO	new	9.029000e+02
s19	1	EO	new	1.295100e+03
s19	1	EO	new	3.640100e+03
s19	0	EO	new	2.431300e+03
s19	1	EO	new	9.924000e+02
s19	0	EO	new	7.826000e+02
s19	0	EO	old	2.676600e+03
s19	1	EO	old	7.708000e+02
s19	1	EO	old	1.258900e+03
s19	1	EO	new	2745
s19	1	EO	old	9.611000e+02
s19	1	EO	old	8.612000e+02
s19	1	EO	new	3.414400e+03
s19	1	EO	old	7.775000e+02
s19	0	EO	new	1.428600e+03
s19	1	EO	new	2.731700e+03
s19	1	EO	new	8.779000e+02
s19	1	EO	new	2.078900e+03
s19	1	EO	old	2.203100e+03
s19	1	EO	new	9.721000e+02
s19	1	EO	old	1.792300e+03
s19	1	EO	old	6.464000e+02
s19	0	EO	new	3.705500e+03
s19	0	EO	new	1.235700e+03
s19	1	EO	old	1.054800e+03
s19	0	EO	new	3.148900e+03
s19	0	EO	new	816
s19	0	EO	new	2.100200e+03
s19	1	EO	new	6.762000e+02
s19	1	EO	new	2.626400e+03
s19	1	EO	old	8.395000e+02
s19	1	EO	new	9.726000e+02
s19	1	EO	new	3.100700e+03
s19	0	EO	new	8.178000e+02
s19	1	EO	new	1138
s19	0	EO	new	8.551000e+02
s19	1	EO	new	6.762000e+02
s19	1	EC	old	1.209800e+03
s19	1	EC	new	1.966900e+03
s19	1	EC	new	2012
s19	1	EC	new	7.992000e+02
s19	1	EC	old	1.142300e+03
s19	1	EC	old	1.388400e+03
s19	1	EC	new	1.498500e+03
s19	0	EC	new	3.431600e+03
s19	1	EC	new	2.803800e+03
s19	1	EC	old	3.144900e+03
s19	1	EC	new	875
s19	1	EC	old	7.941000e+02
s19	1	EC	old	9.542000e+02
s19	0	EC	new	2.025300e+03
s19	1	EC	new	8.395000e+02
s19	0	EC	new	1.234600e+03
s19	1	EC	old	8.067000e+02
s19	1	EC	new	1.849900e+03
s19	1	EC	old	1.260900e+03
s19	1	EC	new	1.761100e+03
s19	1	EC	new	9.541000e+02
s19	0	EC	new	3.359300e+03
s19	1	EC	new	1.008400e+03
s19	1	EC	new	9.846000e+02
s19	0	EC	new	1.838600e+03
s19	1	EC	old	9.648000e+02
s19	1	EC	new	2.277900e+03
s19	0	EC	new	1277
s19	1	EC	old	8.222000e+02
s19	1	EC	old	6.413000e+02
s19	1	EC	new	1.569400e+03
s19	1	EC	old	9.925000e+02
s19	1	EC	old	1.030600e+03
s19	1	EC	old	5.637000e+02
s19	1	EC	new	9.428000e+02
s19	0	EC	new	2.431900e+03
s19	1	EC	new	2.131100e+03
s19	1	EC	new	1.234200e+03
s19	1	EC	old	1.048300e+03
s19	1	EC	new	4.006500e+03
s19	1	EC	new	1.219500e+03
s19	1	EC	new	1.971700e+03
s19	1	EC	old	7.768000e+02
s19	1	EC	old	9.109000e+02
s19	1	EC	new	3908
s19	1	EC	new	7.252000e+02
s19	1	EC	new	9.162000e+02
s19	1	EC	new	4.091400e+03
s19	1	EC	new	8.505000e+02
s19	0	EC	new	1.725600e+03
s19	1	EC	new	2.047600e+03
s19	1	EC	new	1.103600e+03
s19	1	EC	new	9.048000e+02
s19	1	EC	old	7.748000e+02
s19	0	EC	new	962
s19	1	EC	old	7.391000e+02
s19	1	EC	new	2.743200e+03
s19	1	EC	new	1.166400e+03
s19	1	EC	old	1.883400e+03
s19	1	EC	new	7.406000e+02
s19	1	EC	old	8.097000e+02
s19	1	EC	new	1.838800e+03
s19	1	EC	new	2.969900e+03
s19	1	EC	new	9.541000e+02
s19	0	EC	new	1.990100e+03
s19	0	EC	new	2.441300e+03
s19	1	EC	old	9.884000e+02
s19	1	EC	new	1.017500e+03
s19	1	EC	old	6.447000e+02
s19	1	EC	new	2.992800e+03
s19	1	EC	new	4.584900e+03
s19	1	EC	new	862
s19	1	EC	old	1.485100e+03
s19	1	EC	new	2.113200e+03
s19	1	EC	old	2.491300e+03
